2018-3-7 7:00:00, 240, 106, 28
2018-3-7 8:00:00, 292, 124, 22
2018-3-7 9:00:00, 244, 110, 30
2018-3-7 10:00:00, 267, 120, 27
2018-3-7 11:00:00, 304, 120, 26
2018-3-7 12:00:00, 291, 118, 24
2018-3-7 13:00:00, 273, 109, 30
2018-3-7 14:00:00, 260, 107, 33
2018-3-7 15:00:00, 341, 146, 41
2018-3-7 16:00:00, 394, 171, 47
2018-3-7 17:00:00, 537, 214, 72
2018-3-7 18:00:00, 462, 184, 56
2018-3-7 19:00:00, 340, 139, 55
2018-3-7 20:00:00, 296, 125, 41
2018-3-7 21:00:00, 276, 121, 32
2018-3-7 22:00:00, 247, 104, 34
2018-3-7 23:00:00, 219, 83, 30
2018-3-8 0:00:00, 205, 91, 22
2018-3-8 1:00:00, 228, 107, 24
2018-3-8 2:00:00, 196, 77, 23
2018-3-8 3:00:00, 203, 80, 25
2018-3-8 4:00:00, 190, 65, 26
2018-3-8 5:00:00, 189, 91, 24
2018-3-8 6:00:00, 207, 93, 24
2018-3-8 7:00:00, 243, 106, 27
2018-3-8 8:00:00, 295, 123, 27
2018-3-8 9:00:00, 286, 116, 29
2018-3-8 10:00:00, 265, 114, 31
2018-3-8 11:00:00, 282, 123, 24
2018-3-8 12:00:00, 271, 114, 29
2018-3-8 13:00:00, 284, 116, 25
2018-3-8 14:00:00, 304, 140, 38
2018-3-8 15:00:00, 328, 137, 43
2018-3-8 16:00:00, 312, 121, 35
2018-3-8 17:00:00, 381, 157, 52
2018-3-8 18:00:00, 335, 147, 45
2018-3-8 19:00:00, 323, 153, 33
2018-3-8 20:00:00, 284, 108, 33
2018-3-8 21:00:00, 343, 124, 55
2018-3-8 22:00:00, 272, 98, 33
2018-3-8 23:00:00, 212, 87, 28
2018-3-9 0:00:00, 185, 71, 23
2018-3-9 1:00:00, 178, 64, 26
2018-3-9 2:00:00, 203, 69, 38
2018-3-9 3:00:00, 196, 71, 29
2018-3-9 4:00:00, 231, 99, 26
2018-3-9 5:00:00, 205, 75, 36
2018-3-9 6:00:00, 252, 103, 35
