Date,"Close Price"
"2018-03-09 10:00:00",8750.41
"2018-03-09 11:00:00",8946.71
"2018-03-09 12:00:00",8980.22
"2018-03-09 13:00:00",8918.03
"2018-03-09 14:00:00",9136.1
"2018-03-09 15:00:00",8969.44
"2018-03-09 16:00:00",8674.37
"2018-03-09 17:00:00",8760.18
"2018-03-09 18:00:00",8905.71
"2018-03-09 19:00:00",8785.08
"2018-03-09 20:00:00",8966.17
"2018-03-09 21:00:00",9021.98
"2018-03-09 22:00:00",9230.51
"2018-03-09 23:00:00",9242.06
"2018-03-10 00:00:00",9323.1
"2018-03-10 01:00:00",9308.94
"2018-03-10 02:00:00",9296.02
"2018-03-10 03:00:00",9242.88
"2018-03-10 04:00:00",9316.84
"2018-03-10 05:00:00",9344.25
"2018-03-10 06:00:00",9438.83
"2018-03-10 07:00:00",9372.08
"2018-03-10 08:00:00",9349.39
"2018-03-10 09:00:00",9247.75
"2018-03-10 10:00:00",9329.73
"2018-03-10 11:00:00",9367.33
"2018-03-10 12:00:00",9301.34
"2018-03-10 13:00:00",9306.16
"2018-03-10 14:00:00",9443.47
"2018-03-10 15:00:00",9364.16
"2018-03-10 16:00:00",9401.93
"2018-03-10 17:00:00",9192.44
"2018-03-10 18:00:00",9115.59
"2018-03-10 19:00:00",9135.47
"2018-03-10 20:00:00",8870.4
"2018-03-10 21:00:00",8837.68
"2018-03-10 22:00:00",8844.35
"2018-03-10 23:00:00",8776.02
"2018-03-11 00:00:00",8474.54
"2018-03-11 01:00:00",8597.54
"2018-03-11 02:00:00",8726.53
"2018-03-11 03:00:00",8634.72
"2018-03-11 04:00:00",8677.05
"2018-03-11 05:00:00",8818.39
"2018-03-11 06:00:00",8813.06
"2018-03-11 07:00:00",8714.73
"2018-03-11 08:00:00",8787.98
"2018-03-11 09:00:00",8645.02
"2018-03-11 10:00:00",8701.67
"2018-03-11 11:00:00",9067.62
"2018-03-11 12:00:00",9196.58
"2018-03-11 13:00:00",9245.57
"2018-03-11 14:00:00",9215.45
"2018-03-11 15:00:00",9078.92
"2018-03-11 16:00:00",9209.07
"2018-03-11 17:00:00",9625.64
"2018-03-11 18:00:00",9610.7
"2018-03-11 19:00:00",9651.47
"2018-03-11 20:00:00",9633.77
"2018-03-11 21:00:00",9538.96
"2018-03-11 22:00:00",9561
"2018-03-11 23:00:00",9522.95
"2018-03-12 00:00:00",9590.26
"2018-03-12 01:00:00",9545.51
"2018-03-12 02:00:00",9577.81
"2018-03-12 03:00:00",9431.82
"2018-03-12 04:00:00",9548.63
"2018-03-12 05:00:00",9571.85
"2018-03-12 06:00:00",9613.91
"2018-03-12 07:00:00",9590.18
"2018-03-12 08:00:00",9548.02
"2018-03-12 09:00:00",9815.36
"2018-03-12 10:00:00",9823.74
"2018-03-12 11:00:00",9834.23
"2018-03-12 12:00:00",9781.77
"2018-03-12 13:00:00",9770.93
"2018-03-12 14:00:00",9226.03
"2018-03-12 15:00:00",9169.87
"2018-03-12 16:00:00",9183.69
"2018-03-12 17:00:00",9202.28
"2018-03-12 18:00:00",9207.24
"2018-03-12 19:00:00",8931.95
"2018-03-12 20:00:00",9005.74
"2018-03-12 21:00:00",9103.66
"2018-03-12 22:00:00",9050.86
"2018-03-12 23:00:00",9108.13
"2018-03-13 00:00:00",9246.37
"2018-03-13 01:00:00",9095.32
"2018-03-13 02:00:00",9119
"2018-03-13 03:00:00",9047.69
"2018-03-13 04:00:00",9377.55
"2018-03-13 05:00:00",9386.45
"2018-03-13 06:00:00",9348.3
"2018-03-13 07:00:00",9201.11
"2018-03-13 08:00:00",9178.04
"2018-03-13 09:00:00",9270.08
"2018-03-13 10:00:00",8934.23
"2018-03-13 11:00:00",9063.06
"2018-03-13 12:00:00",8907.46
"2018-03-13 13:00:00",9125.95
"2018-03-13 14:00:00",9085.92
"2018-03-13 15:00:00",9078.34
"2018-03-13 16:00:00",9255.45
"2018-03-13 17:00:00",9109.5
"2018-03-13 18:00:00",9162.11
"2018-03-13 19:00:00",9055.8
"2018-03-13 20:00:00",9023.45
"2018-03-13 21:00:00",9101.12
"2018-03-13 22:00:00",9160.24
"2018-03-13 23:00:00",9145.72
"2018-03-14 00:00:00",9302.03
"2018-03-14 01:00:00",9280.72
"2018-03-14 02:00:00",9227.17
"2018-03-14 03:00:00",9257.26
"2018-03-14 04:00:00",9102.36
"2018-03-14 05:00:00",9181.75
"2018-03-14 06:00:00",9175.24
"2018-03-14 07:00:00",9076.43
"2018-03-14 08:00:00",9115.74
"2018-03-14 09:00:00",8905.26
"2018-03-14 10:00:00",8743.07
"2018-03-14 11:00:00",8684.07
"2018-03-14 12:00:00",8688.01
"2018-03-14 13:00:00",8672.39
"2018-03-14 14:00:00",8749.42
"2018-03-14 15:00:00",8741.27
"2018-03-14 16:00:00",8429.24
"2018-03-14 17:00:00",8324.33
"2018-03-14 18:00:00",8255.54
"2018-03-14 19:00:00",8301.59
"2018-03-14 20:00:00",8308.56
"2018-03-14 21:00:00",8019.42
"2018-03-14 22:00:00",8169.1
"2018-03-14 23:00:00",8200.06
"2018-03-15 00:00:00",8078.52
"2018-03-15 01:00:00",8109.22
"2018-03-15 02:00:00",7788.22
"2018-03-15 03:00:00",7887.36
"2018-03-15 04:00:00",7914.34
"2018-03-15 05:00:00",7793.52
"2018-03-15 06:00:00",7830.17
"2018-03-15 07:00:00",7880.99
"2018-03-15 08:00:00",8199.48
"2018-03-15 09:00:00",8193.39
"2018-03-15 10:00:00",8120.75
"2018-03-15 11:00:00",8255.71
"2018-03-15 12:00:00",8184.27
"2018-03-15 13:00:00",8387.98
"2018-03-15 14:00:00",8296.72
"2018-03-15 15:00:00",8112.34
"2018-03-15 16:00:00",8105.47
"2018-03-15 17:00:00",8158.75
"2018-03-15 18:00:00",8145.64
"2018-03-15 19:00:00",8229.06
"2018-03-15 20:00:00",8267.21
"2018-03-15 21:00:00",8303.23
"2018-03-15 22:00:00",8324.35
"2018-03-15 23:00:00",8261.87
"2018-03-16 00:00:00",8064.04
"2018-03-16 01:00:00",7966.74
"2018-03-16 02:00:00",8097.11
"2018-03-16 03:00:00",8032.77
"2018-03-16 04:00:00",8196.18
"2018-03-16 05:00:00",8183.94
"2018-03-16 06:00:00",8196.2
"2018-03-16 07:00:00",8254.33
"2018-03-16 08:00:00",8210.2
"2018-03-16 09:00:00",8167.26
"2018-03-16 10:00:00",8099.44
"2018-03-16 11:00:00",8189.47
"2018-03-16 12:00:00",8182.42
"2018-03-16 13:00:00",8450.44
"2018-03-16 14:00:00",8438.75
"2018-03-16 15:00:00",8539.7
"2018-03-16 16:00:00",8533.85
"2018-03-16 17:00:00",8503.64
"2018-03-16 18:00:00",8506.64
"2018-03-16 19:00:00",8540.04
"2018-03-16 20:00:00",8522.59
"2018-03-16 21:00:00",8503.52
"2018-03-16 22:00:00",8486.51
"2018-03-16 23:00:00",8303.79
"2018-03-17 00:00:00",8284.03
"2018-03-17 01:00:00",8122.48
"2018-03-17 02:00:00",8226.37
"2018-03-17 03:00:00",8206.58
"2018-03-17 04:00:00",8211.93
"2018-03-17 05:00:00",8159.87
"2018-03-17 06:00:00",8189.72
"2018-03-17 07:00:00",8203.69
"2018-03-17 08:00:00",8317.65
"2018-03-17 09:00:00",8282.98
"2018-03-17 10:00:00",8241.65
"2018-03-17 11:00:00",8262.13
"2018-03-17 12:00:00",8046.54
"2018-03-17 13:00:00",7996.85
"2018-03-17 14:00:00",7977.14
"2018-03-17 15:00:00",7900.46
"2018-03-17 16:00:00",7886.02
"2018-03-17 17:00:00",7926.53
"2018-03-17 18:00:00",7820.1
"2018-03-17 19:00:00",7794.72
"2018-03-17 20:00:00",7832.16
"2018-03-17 21:00:00",7951.32
"2018-03-17 22:00:00",8011.27
"2018-03-17 23:00:00",7879.54
"2018-03-18 00:00:00",7707.11
"2018-03-18 01:00:00",7729.51
"2018-03-18 02:00:00",7598.55
"2018-03-18 03:00:00",7676.45
"2018-03-18 04:00:00",7548.85
"2018-03-18 05:00:00",7659.01
"2018-03-18 06:00:00",7732
"2018-03-18 07:00:00",7670.1
"2018-03-18 08:00:00",7769.06
"2018-03-18 09:00:00",7698.77
"2018-03-18 10:00:00",7590.38
"2018-03-18 11:00:00",7792.28
"2018-03-18 12:00:00",7712.41
"2018-03-18 13:00:00",7587.01
"2018-03-18 14:00:00",7472.47
"2018-03-18 15:00:00",7370.8
"2018-03-18 16:00:00",7377.13
"2018-03-18 17:00:00",7484.29
"2018-03-18 18:00:00",7443.29
"2018-03-18 19:00:00",7461.25
"2018-03-18 20:00:00",7633.45
"2018-03-18 21:00:00",8270.98
"2018-03-18 22:00:00",8156.76
"2018-03-18 23:00:00",8198.81
"2018-03-19 00:00:00",8307.64
"2018-03-19 01:00:00",8238.99
"2018-03-19 02:00:00",8221
"2018-03-19 03:00:00",8190.21
"2018-03-19 04:00:00",8195.38
"2018-03-19 05:00:00",8328.98
"2018-03-19 06:00:00",8292.88
"2018-03-19 07:00:00",8286.52
"2018-03-19 08:00:00",8343.21
"2018-03-19 09:00:00",8213.95
"2018-03-19 10:00:00",8223.63
"2018-03-19 11:00:00",8338.13
"2018-03-19 12:00:00",8283.43
"2018-03-19 13:00:00",8531.17
"2018-03-19 14:00:00",8571.14
"2018-03-19 15:00:00",8561.12
"2018-03-19 16:00:00",8482.87
"2018-03-19 17:00:00",8315.49
"2018-03-19 18:00:00",8323.01
"2018-03-19 19:00:00",8381.18
"2018-03-19 20:00:00",8408.66
"2018-03-19 21:00:00",8380.74
"2018-03-19 22:00:00",8499.7
"2018-03-19 23:00:00",8593.03
"2018-03-20 00:00:00",8504.36
"2018-03-20 01:00:00",8455.25
"2018-03-20 02:00:00",8574.81
"2018-03-20 03:00:00",8600.52
"2018-03-20 04:00:00",8448.06
"2018-03-20 05:00:00",8480.01
"2018-03-20 06:00:00",8488.55
"2018-03-20 07:00:00",8388.67
"2018-03-20 08:00:00",8388.63
"2018-03-20 09:00:00",8450.98
"2018-03-20 10:00:00",8487.73
"2018-03-20 11:00:00",8521.56
"2018-03-20 12:00:00",8550.58
"2018-03-20 13:00:00",8471.19
"2018-03-20 14:00:00",8514.52
"2018-03-20 15:00:00",8530.23
"2018-03-20 16:00:00",8836.72
"2018-03-20 17:00:00",8865.58
"2018-03-20 18:00:00",8821.1
"2018-03-20 19:00:00",8938.2
"2018-03-20 20:00:00",8917.19
"2018-03-20 21:00:00",8994.16
"2018-03-20 22:00:00",8949.74
"2018-03-20 23:00:00",8914.71
"2018-03-21 00:00:00",8943.1
"2018-03-21 01:00:00",8971.61
"2018-03-21 02:00:00",8962.89
"2018-03-21 03:00:00",9024.28
"2018-03-21 04:00:00",9083.12
"2018-03-21 05:00:00",9080.33
"2018-03-21 06:00:00",9079.54
"2018-03-21 07:00:00",8934.56
"2018-03-21 08:00:00",8962.71
"2018-03-21 09:00:00",9055.83
"2018-03-21 10:00:00",9065.66
"2018-03-21 11:00:00",9075.62
"2018-03-21 12:00:00",9024.95
"2018-03-21 13:00:00",9035.08
"2018-03-21 14:00:00",9057.39
"2018-03-21 15:00:00",9069.42
"2018-03-21 16:00:00",8874.93
"2018-03-21 17:00:00",8864.61
"2018-03-21 18:00:00",8884.41
"2018-03-21 19:00:00",8883.55
"2018-03-21 20:00:00",8880.59
"2018-03-21 21:00:00",8919.96
"2018-03-21 22:00:00",8848.69
"2018-03-21 23:00:00",8900.73
"2018-03-22 00:00:00",9035.75
"2018-03-22 01:00:00",9042.77
"2018-03-22 02:00:00",9043.73
"2018-03-22 03:00:00",9023.35
"2018-03-22 04:00:00",9027.77
"2018-03-22 05:00:00",9010.36
"2018-03-22 06:00:00",9015.41
"2018-03-22 07:00:00",8968.46
"2018-03-22 08:00:00",8998.52
"2018-03-22 09:00:00",8801.17
"2018-03-22 10:00:00",8722.77
"2018-03-22 11:00:00",8650.72
"2018-03-22 12:00:00",8714.25
"2018-03-22 13:00:00",8605.77
"2018-03-22 14:00:00",8497.66
"2018-03-22 15:00:00",8607.22
"2018-03-22 16:00:00",8606.89
"2018-03-22 17:00:00",8668.99
"2018-03-22 18:00:00",8660.16
"2018-03-22 19:00:00",8610.54
"2018-03-22 20:00:00",8602.02
"2018-03-22 21:00:00",8613.15
"2018-03-22 22:00:00",8691.93
"2018-03-22 23:00:00",8710.21
"2018-03-23 00:00:00",8660.35
"2018-03-23 01:00:00",8608.76
"2018-03-23 02:00:00",8422.79
"2018-03-23 03:00:00",8407.91
"2018-03-23 04:00:00",8414.45
"2018-03-23 05:00:00",8402.11
"2018-03-23 06:00:00",8383.7
"2018-03-23 07:00:00",8395.52
"2018-03-23 08:00:00",8484.74
"2018-03-23 09:00:00",8517.03
"2018-03-23 10:00:00",8485.48
"2018-03-23 11:00:00",8515.17
"2018-03-23 12:00:00",8317.97
"2018-03-23 13:00:00",8365.88
"2018-03-23 14:00:00",8580.13
"2018-03-23 15:00:00",8633.57
"2018-03-23 16:00:00",8634.26
"2018-03-23 17:00:00",8625.04
"2018-03-23 18:00:00",8619.73
"2018-03-23 19:00:00",8630.04
"2018-03-23 20:00:00",8620.4
"2018-03-23 21:00:00",8654.99
"2018-03-23 22:00:00",8653.75
"2018-03-23 23:00:00",8913.24
"2018-03-24 00:00:00",8908.66
"2018-03-24 01:00:00",8846.97
"2018-03-24 02:00:00",8874.68
"2018-03-24 03:00:00",8878.17
"2018-03-24 04:00:00",8942.11
"2018-03-24 05:00:00",8845.79
"2018-03-24 06:00:00",8878.48
"2018-03-24 07:00:00",8922.56
"2018-03-24 08:00:00",8886.06
"2018-03-24 09:00:00",8891.3
"2018-03-24 10:00:00",8774.5
"2018-03-24 11:00:00",8732.77
"2018-03-24 12:00:00",8877.88
"2018-03-24 13:00:00",8873.7
"2018-03-24 14:00:00",8980.99
"2018-03-24 15:00:00",8944.34
"2018-03-24 16:00:00",8925.61
"2018-03-24 17:00:00",8879.43
"2018-03-24 18:00:00",8915.92
"2018-03-24 19:00:00",8910.43
"2018-03-24 20:00:00",8936.15
"2018-03-24 21:00:00",8679.24
"2018-03-24 22:00:00",8640.51
"2018-03-24 23:00:00",8515.27
"2018-03-25 00:00:00",8549.57
"2018-03-25 01:00:00",8531.19
"2018-03-25 02:00:00",8462.9
"2018-03-25 03:00:00",8531.68
"2018-03-25 04:00:00",8521.13
"2018-03-25 05:00:00",8525.21
"2018-03-25 06:00:00",8517.31
"2018-03-25 07:00:00",8475.96
"2018-03-25 08:00:00",8538.23
"2018-03-25 09:00:00",8518.09
"2018-03-25 10:00:00",8485.57
"2018-03-25 11:00:00",8430.34
"2018-03-25 12:00:00",8505.48
"2018-03-25 13:00:00",8562.11
"2018-03-25 14:00:00",8561.58
"2018-03-25 15:00:00",8501.17
"2018-03-25 16:00:00",8544.93
"2018-03-25 17:00:00",8527.67
"2018-03-25 18:00:00",8632.65
"2018-03-25 19:00:00",8615.24
"2018-03-25 20:00:00",8603.74
"2018-03-25 21:00:00",8621.6
"2018-03-25 22:00:00",8433.28
"2018-03-25 23:00:00",8448.3
"2018-03-26 00:00:00",8372.87
"2018-03-26 01:00:00",8418.48
"2018-03-26 02:00:00",8426.18
"2018-03-26 03:00:00",8429.94
"2018-03-26 04:00:00",8442.89
"2018-03-26 05:00:00",8474.86
"2018-03-26 06:00:00",8452.45
"2018-03-26 07:00:00",8415.03
"2018-03-26 08:00:00",8394.53
"2018-03-26 09:00:00",8299.33
"2018-03-26 10:00:00",8214.7
"2018-03-26 11:00:00",8093.23
"2018-03-26 12:00:00",8121.06
"2018-03-26 13:00:00",8101.85
"2018-03-26 14:00:00",8095
"2018-03-26 15:00:00",8089.13
"2018-03-26 16:00:00",8079.65
"2018-03-26 17:00:00",7918.69
"2018-03-26 18:00:00",7907.5
"2018-03-26 19:00:00",7922.54
"2018-03-26 20:00:00",7893.82
"2018-03-26 21:00:00",7884.77
"2018-03-26 22:00:00",8183.04
"2018-03-26 23:00:00",8142.88
"2018-03-27 00:00:00",8192.99
"2018-03-27 01:00:00",8053.63
"2018-03-27 02:00:00",7833.22
"2018-03-27 03:00:00",7842.4
"2018-03-27 04:00:00",7771.14
"2018-03-27 05:00:00",7925.45
"2018-03-27 06:00:00",7969.21
"2018-03-27 07:00:00",7938.29
"2018-03-27 08:00:00",7940.09
"2018-03-27 09:00:00",7924.5
"2018-03-27 10:00:00",8014.34
"2018-03-27 11:00:00",7933.61
"2018-03-27 12:00:00",7942.15
"2018-03-27 13:00:00",8124.28
"2018-03-27 14:00:00",8070.52
"2018-03-27 15:00:00",8060.15
"2018-03-27 16:00:00",8117.27
"2018-03-27 17:00:00",7921.85
"2018-03-27 18:00:00",7877.93
"2018-03-27 19:00:00",7888.61
"2018-03-27 20:00:00",7999.2
"2018-03-27 21:00:00",7997.15
"2018-03-27 22:00:00",7976.23
"2018-03-27 23:00:00",7784.92
"2018-03-28 00:00:00",7786.53
"2018-03-28 01:00:00",7811.99
"2018-03-28 02:00:00",7813.14
"2018-03-28 03:00:00",7863.66
"2018-03-28 04:00:00",7826.53
"2018-03-28 05:00:00",7845.81
"2018-03-28 06:00:00",7897.79
"2018-03-28 07:00:00",7866.93
"2018-03-28 08:00:00",7906.14
"2018-03-28 09:00:00",8090.65
"2018-03-28 10:00:00",8040.3
"2018-03-28 11:00:00",8045.64
"2018-03-28 12:00:00",8014.31
"2018-03-28 13:00:00",8033.29
"2018-03-28 14:00:00",7898.29
"2018-03-28 15:00:00",7863.34
"2018-03-28 16:00:00",7881.32
"2018-03-28 17:00:00",7920.23
"2018-03-28 18:00:00",7936.26
"2018-03-28 19:00:00",7904.45
"2018-03-28 20:00:00",7904.56
"2018-03-28 21:00:00",7871.22
"2018-03-28 22:00:00",7943.1
"2018-03-28 23:00:00",7939.14
"2018-03-29 00:00:00",7934.92
"2018-03-29 01:00:00",7872.96
"2018-03-29 02:00:00",7894.46
"2018-03-29 03:00:00",7872.23
"2018-03-29 04:00:00",7631.8
"2018-03-29 05:00:00",7544.22
"2018-03-29 06:00:00",7615.66
"2018-03-29 07:00:00",7532.42
"2018-03-29 08:00:00",7546.2
"2018-03-29 09:00:00",7514.63
"2018-03-29 10:00:00",7472.2
"2018-03-29 11:00:00",7470.08
"2018-03-29 12:00:00",7492.81
"2018-03-29 13:00:00",7476.37
"2018-03-29 14:00:00",7390.27
"2018-03-29 15:00:00",7430.46
"2018-03-29 16:00:00",7493.67
"2018-03-29 17:00:00",7433.97
"2018-03-29 18:00:00",7439.85
"2018-03-29 19:00:00",7334.23
"2018-03-29 20:00:00",7114.8
"2018-03-29 21:00:00",7052.53
"2018-03-29 22:00:00",7159.37
"2018-03-29 23:00:00",7075.8
"2018-03-30 00:00:00",6826.35
"2018-03-30 01:00:00",6859.12
"2018-03-30 02:00:00",6819.85
"2018-03-30 03:00:00",6855.33
"2018-03-30 04:00:00",6690.76
"2018-03-30 05:00:00",7175.88
"2018-03-30 06:00:00",7037.45
"2018-03-30 07:00:00",7200.71
"2018-03-30 08:00:00",7111.73
"2018-03-30 09:00:00",7026.26
"2018-03-30 10:00:00",6898.37
"2018-03-30 11:00:00",7012.45
"2018-03-30 12:00:00",7019.73
"2018-03-30 13:00:00",6886.75
"2018-03-30 14:00:00",6843.27
"2018-03-30 15:00:00",6766.1
"2018-03-30 16:00:00",6651.87
"2018-03-30 17:00:00",6727.79
"2018-03-30 18:00:00",6734.52
"2018-03-30 19:00:00",6819.2
"2018-03-30 20:00:00",6867.73
"2018-03-30 21:00:00",6911.65
"2018-03-30 22:00:00",6786.43
"2018-03-30 23:00:00",6843.24
"2018-03-31 00:00:00",6982.02
"2018-03-31 01:00:00",7083.25
"2018-03-31 02:00:00",7053.11
"2018-03-31 03:00:00",6976.68
"2018-03-31 04:00:00",7018.95
"2018-03-31 05:00:00",6913.44
"2018-03-31 06:00:00",6814.44
"2018-03-31 07:00:00",6820.34
"2018-03-31 08:00:00",6896.33
"2018-03-31 09:00:00",7008.9
"2018-03-31 10:00:00",7095.8
"2018-03-31 11:00:00",7087.57
"2018-03-31 12:00:00",7182.64
"2018-03-31 13:00:00",7045.02
"2018-03-31 14:00:00",7066.99
"2018-03-31 15:00:00",7052.07
"2018-03-31 16:00:00",7144.79
"2018-03-31 17:00:00",7117.51
"2018-03-31 18:00:00",7035.27
"2018-03-31 19:00:00",7057.3
"2018-03-31 20:00:00",6906.38
"2018-03-31 21:00:00",6926.22
"2018-03-31 22:00:00",6953.42
"2018-03-31 23:00:00",6928.85
"2018-04-01 00:00:00",6982.59
"2018-04-01 01:00:00",7002.6
"2018-04-01 02:00:00",6920.92
"2018-04-01 03:00:00",6928.86
"2018-04-01 04:00:00",6938.95
"2018-04-01 05:00:00",6931.31
"2018-04-01 06:00:00",6845.95
"2018-04-01 07:00:00",6711.3
"2018-04-01 08:00:00",6704.04
"2018-04-01 09:00:00",6750.79
"2018-04-01 10:00:00",6710.1
"2018-04-01 11:00:00",6695.57
"2018-04-01 12:00:00",6703.96
"2018-04-01 13:00:00",6564.46
"2018-04-01 14:00:00",6511.98
"2018-04-01 15:00:00",6455.49
"2018-04-01 16:00:00",6809.94
"2018-04-01 17:00:00",6844.57
"2018-04-01 18:00:00",6818.25
"2018-04-01 19:00:00",6903.76
"2018-04-01 20:00:00",6908.21
"2018-04-01 21:00:00",6828.82
"2018-04-01 22:00:00",6818.43
"2018-04-01 23:00:00",6816.88
"2018-04-02 00:00:00",6985.59
"2018-04-02 01:00:00",6933.41
"2018-04-02 02:00:00",6976.82
"2018-04-02 03:00:00",6992.53
"2018-04-02 04:00:00",6886.38
"2018-04-02 05:00:00",6897.23
"2018-04-02 06:00:00",6894.22
"2018-04-02 07:00:00",7100.54
"2018-04-02 08:00:00",7060.15
"2018-04-02 09:00:00",7060.39
"2018-04-02 10:00:00",7064.6
"2018-04-02 11:00:00",7035.56
"2018-04-02 12:00:00",7004.95
"2018-04-02 13:00:00",7011.64
"2018-04-02 14:00:00",6914.6
"2018-04-02 15:00:00",7017.26
"2018-04-02 16:00:00",7014.18
"2018-04-02 17:00:00",6973.64
"2018-04-02 18:00:00",6970.4
"2018-04-02 19:00:00",6986.04
"2018-04-02 20:00:00",6920.34
"2018-04-02 21:00:00",6983.94
"2018-04-02 22:00:00",7035.57
"2018-04-02 23:00:00",7048.86
"2018-04-03 00:00:00",7031.15
"2018-04-03 01:00:00",7031.74
"2018-04-03 02:00:00",7170.36
"2018-04-03 03:00:00",7183.33
"2018-04-03 04:00:00",7348.41
"2018-04-03 05:00:00",7335.57
"2018-04-03 06:00:00",7341.61
"2018-04-03 07:00:00",7399.37
"2018-04-03 08:00:00",7344.66
"2018-04-03 09:00:00",7372.27
"2018-04-03 10:00:00",7312.85
"2018-04-03 11:00:00",7306.31
"2018-04-03 12:00:00",7357.53
"2018-04-03 13:00:00",7339.83
"2018-04-03 14:00:00",7349.15
"2018-04-03 15:00:00",7390.71
"2018-04-03 16:00:00",7402.05
"2018-04-03 17:00:00",7413.65
"2018-04-03 18:00:00",7489.02
"2018-04-03 19:00:00",7448.37
"2018-04-03 20:00:00",7410.62
"2018-04-03 21:00:00",7432.5
"2018-04-03 22:00:00",7395.41
"2018-04-03 23:00:00",7417.08
"2018-04-04 00:00:00",7402.88
"2018-04-04 01:00:00",7332.82
"2018-04-04 02:00:00",7297.6
"2018-04-04 03:00:00",7295.65
"2018-04-04 04:00:00",7307.85
"2018-04-04 05:00:00",7359.9
"2018-04-04 06:00:00",7355.45
"2018-04-04 07:00:00",7327.95
"2018-04-04 08:00:00",7305.8
"2018-04-04 09:00:00",7083.8
"2018-04-04 10:00:00",7100.72
"2018-04-04 11:00:00",7061.76
"2018-04-04 12:00:00",7063.98
"2018-04-04 13:00:00",7075.88
"2018-04-04 14:00:00",6862.23
"2018-04-04 15:00:00",6787.04
"2018-04-04 16:00:00",6890.61
"2018-04-04 17:00:00",6843.09
"2018-04-04 18:00:00",6821.19
"2018-04-04 19:00:00",6880.28
"2018-04-04 20:00:00",6847.43
"2018-04-04 21:00:00",6829.76
"2018-04-04 22:00:00",6766.54
"2018-04-04 23:00:00",6789.86
"2018-04-05 01:00:00",6689.3
"2018-04-05 02:00:00",6604.7
"2018-04-05 03:00:00",6609.93
"2018-04-05 04:00:00",6769.48
"2018-04-05 04:34:00",6832.37

"This data was produced from the CoinDesk price page."
http://www.coindesk.com/price/
